4260. 	366060 	Teddy Terror 	34 	4 	73.41% 	89.47%
4261. 	490160 	Time Tenshi 2 	34 	4 	73.41% 	89.47%
4262. 	487160 	Trials of Azra 	34 	4 	73.41% 	89.47%
4263. 	245150 	The Novelist 	607 	182 	73.41% 	76.93%
4264. 	426310 	Perception 	88 	18 	73.40% 	83.02%
4265. 	385590 	Lethal RPG: War 	123 	28 	73.40% 	81.46%
4266. 	500870 	Riddles Of The Past 	88 	18 	73.40% 	83.02%
4267. 	289070 	Sid Meier's Civilization VI 	21,999 	7,745 	73.39% 	73.96%
4268. 	250460 	Bridge Constructor 	694 	211 	73.39% 	76.69%
4269. 	214420 	Gear Up 	5,969 	2,043 	73.39% 	74.50%
4270. 	11340 	Larva Mortus 	491 	144 	73.39% 	77.32%
4271. 	412310 	Labyrinth 	150 	36 	73.38% 	80.65%
4272. 	249990 	FORCED 	1,697 	552 	73.37% 	75.46%
4273. 	475490 	Major\Minor - Complete Edition 	209 	54 	73.36% 	79.47%
4274. 	403430 	ARCADE GAME SERIES: GALAGA 	109 	24 	73.36% 	81.95%
4275. 	329380 	Stealth Inc 2 	611 	184 	73.34% 	76.86%
4276. 	95300 	Capsized 	620 	187 	73.34% 	76.83%
4277. 	598690 	Dark Legion VR 	62 	11 	73.33% 	84.93%
4278. 	105000 	A New Beginning - Final Cut 	814 	252 	73.32% 	76.36%
4279. 	371660 	Far Cry Primal 	5,853 	2,010 	73.32% 	74.44%
4280. 	201570 	Really Big Sky 	1,428 	461 	73.31% 	75.60%
4281. 	529670 	The Bellows 	84 	17 	73.30% 	83.17%
4282. 	423620 	Hero Defense 	313 	87 	73.29% 	78.25%
4283. 	248800 	Dysfunctional Systems: Learning to Manage Chaos 	591 	178 	73.28% 	76.85%
4284. 	348490 	Beyond Sol 	112 	25 	73.28% 	81.75%
4285. 	342350 	Into The Gloom 	112 	25 	73.28% 	81.75%
4286. 	463220 	Dungeon of Zolthan 	221 	58 	73.27% 	79.21%
4287. 	416640 	Diabolical 	91 	19 	73.27% 	82.73%
4288. 	337850 	Avernum 2: Crystal Souls 	91 	19 	73.27% 	82.73%
4289. 	229890 	Joe Danger 	58 	10 	73.26% 	85.29%
4290. 	412170 	City of Chains 	149 	36 	73.25% 	80.54%
4291. 	536780 	Lost Grimoires: Stolen Kingdom 	38 	5 	73.24% 	88.37%
4292. 	536220 	The Walking Dead: A New Frontier 	4,102 	1,398 	73.24% 	74.58%
4293. 	45740 	Dead Rising 2 	1,975 	653 	73.22% 	75.15%
4294. 	588110 	One Dog Story 	54 	9 	73.21% 	85.71%
4295. 	428860 	Red Haze 	54 	9 	73.21% 	85.71%
4296. 	558110 	Odyssey - The Next Generation Science Game 	54 	9 	73.21% 	85.71%
4297. 	288290 	Super Game Jam 	54 	9 	73.21% 	85.71%
4298. 	404620 	The Political Machine 2016 	441 	129 	73.21% 	77.37%
4299. 	58230 	MacGuffin's Curse 	80 	16 	73.20% 	83.33%
4300. 	275570 	Summoner 	175 	44 	73.20% 	79.91%
4301. 	277870 	Diehard Dungeon 	296 	82 	73.20% 	78.31%
4302. 	317820 	Guild of Dungeoneering 	794 	247 	73.20% 	76.27%
4303. 	259390 	Ballpoint Universe: Infinite 	471 	139 	73.19% 	77.21%
4304. 	290040 	Retro Game Crunch 	165 	41 	73.18% 	80.10%
4305. 	32750 	Comanche 4 	50 	8 	73.17% 	86.21%
4306. 	283270 	Jagged Alliance Gold 	50 	8 	73.17% 	86.21%
4307. 	201330 	Max Payne (IT) 	50 	8 	73.17% 	86.21%
4308. 	474980 	Cat President ~A More Purrfect Union~ 	42 	6 	73.16% 	87.50%
4309. 	529950 	12 orbits 	87 	18 	73.16% 	82.86%
4310. 	501430 	Blue Solar: Chaos War 	101 	22 	73.16% 	82.11%
4311. 	418150 	The Madness of Little Emma 	94 	20 	73.15% 	82.46%
4312. 	593330 	Algotica - Iteration 1 	46 	7 	73.15% 	86.79%
4313. 	438100 	VRChat 	194 	50 	73.15% 	79.51%
4314. 	206480 	Dungeons & Dragons Online® 	1,297 	420 	73.14% 	75.54%
4315. 	327510 	WASTED 	587 	178 	73.14% 	76.73%
4316. 	234940 	The 39 Steps 	762 	237 	73.13% 	76.28%
4317. 	277590 	Assassin's Creed Freedom Cry 	711 	220 	73.11% 	76.37%
4318. 	337940 	X-note 	76 	15 	73.10% 	83.52%
4319. 	401710 	Flinthook 	235 	63 	73.10% 	78.86%
4320. 	243140 	Glare 	65 	12 	73.09% 	84.42%
4321. 	529770 	Ley Lines 	65 	12 	73.09% 	84.42%
4322. 	472420 	Duke Grabowski, Mighty Swashbuckler 	65 	12 	73.09% 	84.42%
4323. 	591380 	Bomb Squad Academy 	174 	44 	73.08% 	79.82%
4324. 	531960 	Bloody Walls 	582 	177 	73.07% 	76.68%
4325. 	339510 	Psy High 	104 	23 	73.07% 	81.89%
4326. 	368500 	Assassin's Creed Syndicate 	4,253 	1,466 	73.05% 	74.37%
4327. 	206060 	Avernum 6 	29 	3 	73.04% 	90.63%
4328. 	493100 	BellyBots 	29 	3 	73.04% 	90.63%
4329. 	377900 	Empire TV Tycoon 	401 	117 	73.04% 	77.41%
4330. 	410150 	Swapperoo 	29 	3 	73.04% 	90.63%
4331. 	358350 	Secret Agent 	29 	3 	73.04% 	90.63%
4332. 	16810 	Sid Meier's Civilization IV: Colonization 	250 	68 	73.04% 	78.62%
4333. 	430410 	Memoranda 	29 	3 	73.04% 	90.63%
4334. 	71230 	Crazy Taxi 	569 	173 	73.03% 	76.68%
4335. 	212160 	Vindictus 	3,124 	1,067 	73.00% 	74.54%
4336. 	409560 	Run Rabbit Run 	72 	14 	72.99% 	83.72%
4337. 	509980 	BIGFOOT 	780 	245 	72.99% 	76.10%
4338. 	454220 	The Temporal Invasion 	61 	11 	72.99% 	84.72%
4339. 	397160 	Aurora Dusk: Steam Age 	61 	11 	72.99% 	84.72%
4340. 	314810 	Randal's Monday 	433 	128 	72.98% 	77.18%
4341. 	371520 	Bounty Train 	311 	88 	72.96% 	77.94%
4342. 	286770 	Shadow Ops: Red Mercury 	100 	22 	72.95% 	81.97%
4343. 	8890 	Freedom Force vs. the 3rd Reich 	93 	20 	72.93% 	82.30%
4344. 	291070 	Slip 	93 	20 	72.93% 	82.30%
4345. 	15560 	AaaaaAAaaaAAAaaAAAAaAAAAA!!! for the Awesome 	713 	223 	72.92% 	76.18%
4346. 	420790 	StarBreak 	598 	184 	72.91% 	76.47%
4347. 	11190 	Sherlock Holmes versus Jack the Ripper 	239 	65 	72.90% 	78.62%
4348. 	551690 	Counter Fight 	57 	10 	72.90% 	85.07%
4349. 	487530 	Simple Ball: Extended Edition 	57 	10 	72.90% 	85.07%
4350. 	238370 	Magicka 2 	2,841 	972 	72.89% 	74.51%
4351. 	2710 	Act of War: Direct Action 	120 	28 	72.89% 	81.08%
4352. 	304290 	Heroes Rise: The Hero Project 	120 	28 	72.89% 	81.08%
4353. 	421810 	OH! RPG! 	248 	68 	72.88% 	78.48%
4354. 	345060 	Stay Alight 	143 	35 	72.87% 	80.34%
4355. 	341310 	Greyfox 	1,096 	356 	72.87% 	75.48%
4356. 	388410 	Darksiders II Deathinitive Edition 	3,034 	1,043 	72.86% 	74.42%
4357. 	235360 	Prime World: Defenders 	605 	187 	72.85% 	76.39%
4358. 	459510 	Zula 	4,793 	1,677 	72.84% 	74.08%
4359. 	436500 	Diaries of a Spaceport Janitor 	210 	56 	72.83% 	78.95%
4360. 	368180 	Polyball 	96 	21 	72.83% 	82.05%
4361. 	454950 	Mainlining 	53 	9 	72.82% 	85.48%
4362. 	336110 	Bloody Streets 	75 	15 	72.82% 	83.33%
4363. 	494830 	ViveSpray 	53 	9 	72.82% 	85.48%
4364. 	494580 	STANDBY 	53 	9 	72.82% 	85.48%
4365. 	285900 	Gang Beasts 	8,872 	3,165 	72.80% 	73.71%
4366. 	211010 	Alien Shooter 2 Conscription 	136 	33 	72.80% 	80.47%
4367. 	420770 	The Legend of Dark Witch 	106 	24 	72.79% 	81.54%
4368. 	37260 	Emerald City Confidential 	33 	4 	72.79% 	89.19%
4369. 	390330 	Mekazoo 	33 	4 	72.79% 	89.19%
4370. 	374900 	Agatha Christie - The ABC Murders 	384 	113 	72.79% 	77.26%
4371. 	347520 	Legends of Atlantis: Exodus 	33 	4 	72.79% 	89.19%
4372. 	547050 	RYB 	33 	4 	72.79% 	89.19%
4373. 	297210 	Famaze 	250 	69 	72.78% 	78.37%
4374. 	311770 	LEGO® Pirates of the Caribbean The Video Game 	250 	69 	72.78% 	78.37%
4375. 	507490 	Ashes of the Singularity: Escalation 	547 	168 	72.77% 	76.50%
4376. 	276340 	My Riding Stables: Life with Horses 	64 	12 	72.76% 	84.21%
4377. 	403970 	The Dwarves 	535 	164 	72.76% 	76.54%
4378. 	452710 	Realities 	139 	34 	72.76% 	80.35%
4379. 	485120 	Frog Climbers 	64 	12 	72.76% 	84.21%
4380. 	500360 	VRMultigames 	49 	8 	72.75% 	85.96%
4381. 	349500 	Cubicle Quest 	392 	116 	72.74% 	77.17%
4382. 	408340 	GravLab - Gravitational Testing Facility & Observations 	24 	2 	72.73% 	92.31%
4383. 	31810 	Nancy Drew: Last Train to Blue Moon Canyon 	24 	2 	72.73% 	92.31%
4384. 	339580 	Ember 	280 	79 	72.73% 	77.99%
4385. 	430290 	Shmups Skill Test 	24 	2 	72.73% 	92.31%
4386. 	25010 	Lugaru HD 	274 	77 	72.73% 	78.06%
4387. 	467220 	Dyna Bomb 	24 	2 	72.73% 	92.31%
4388. 	364200 	Farabel 	24 	2 	72.73% 	92.31%
4389. 	374460 	Impossiball 	24 	2 	72.73% 	92.31%
4390. 	561190 	Bamboo EP 	24 	2 	72.73% 	92.31%
4391. 	523170 	ShotForge 	24 	2 	72.73% 	92.31%
4392. 	453510 	One Man Is Not No Man 	24 	2 	72.73% 	92.31%
4393. 	562330 	Dwarflings 	24 	2 	72.73% 	92.31%
4394. 	333420 	Cossacks 3 	3,057 	1,059 	72.71% 	74.27%
4395. 	498240 	Batman - The Telltale Series 	3,795 	1,327 	72.70% 	74.09%
4396. 	444130 	Auralux: Constellations 	45 	7 	72.69% 	86.54%
4397. 	628710 	Hell Warders 	45 	7 	72.69% 	86.54%
4398. 	212740 	TERA 	533 	164 	72.69% 	76.47%
4399. 	358290 	Hocus Pocus 	45 	7 	72.69% 	86.54%
4400. 	417980 	Planet Diver 	45 	7 	72.69% 	86.54%
4401. 	1500 	Darwinia 	403 	120 	72.69% 	77.06%
4402. 	529480 	Chopper: Lethal darkness 	37 	5 	72.68% 	88.10%
4403. 	462480 	Sweet Escape VR 	37 	5 	72.68% 	88.10%
4404. 	492870 	FIVE: Champions of Canaan 	37 	5 	72.68% 	88.10%
4405. 	294720 	Putt-Putt and Fatty Bear's Activity Pack 	37 	5 	72.68% 	88.10%
4406. 	333510 	Isbarah 	37 	5 	72.68% 	88.10%
4407. 	415300 	Monster Monpiece 	85 	18 	72.68% 	82.52%
4408. 	384360 	Fingered 	527 	162 	72.68% 	76.49%
4409. 	471660 	Kingspray Graffiti 	78 	16 	72.68% 	82.98%
4410. 	325210 	Eternal Winter 	264 	74 	72.67% 	78.11%
4411. 	504700 	Blockships 	19 	1 	72.66% 	95.00%
4412. 	603100 	ATOMINE 	19 	1 	72.66% 	95.00%
4413. 	507120 	The Superfluous 	19 	1 	72.66% 	95.00%
4414. 	618120 	HellGunner 	41 	6 	72.66% 	87.23%
4415. 	252850 	Streamline 	1,464 	490 	72.66% 	74.92%
4416. 	335560 	Light Bound 	19 	1 	72.66% 	95.00%
4417. 	575110 	Magic Lantern 	19 	1 	72.66% 	95.00%
4418. 	510250 	Super Destronaut 	19 	1 	72.66% 	95.00%
4419. 	606330 	Shadows 2: Perfidia 	41 	6 	72.66% 	87.23%
4420. 	491350 	Way of the Red 	19 	1 	72.66% 	95.00%
4421. 	384590 	Polychromatic 	19 	1 	72.66% 	95.00%
4422. 	419810 	House of Hell 	19 	1 	72.66% 	95.00%
4423. 	611160 	Karnage Chronicles 	41 	6 	72.66% 	87.23%
4424. 	251510 	Constant C 	41 	6 	72.66% 	87.23%
4425. 	392600 	Volvox 	19 	1 	72.66% 	95.00%
4426. 	334100 	Extreme Exorcism 	19 	1 	72.66% 	95.00%
4427. 	525910 	Cockroach VR 	19 	1 	72.66% 	95.00%
4428. 	307030 	Fractured Soul 	19 	1 	72.66% 	95.00%
4429. 	13540 	Tom Clancy's Rainbow Six: Vegas 	270 	76 	72.66% 	78.03%
4430. 	506150 	Dragon Bros 	19 	1 	72.66% 	95.00%
4431. 	286280 	Steel Armor: Blaze of War 	112 	26 	72.65% 	81.16%
4432. 	331720 	Survivor Squad: Gauntlets 	112 	26 	72.65% 	81.16%
4433. 	626680 	Kreedz Climbing 	236 	65 	72.65% 	78.41%
4434. 	381210 	Dead by Daylight 	58,989 	21,811 	72.65% 	73.01%
4435. 	356430 	Chris Sawyer's Locomotion 	148 	37 	72.65% 	80.00%
4436. 	427980 	Aozora Meikyuu 	291 	83 	72.64% 	77.81%
4437. 	72400 	Clones 	186 	49 	72.63% 	79.15%
4438. 	6510 	Lost Planet: Extreme Condition 	449 	136 	72.62% 	76.75%
4439. 	12640 	Drakensang 	151 	38 	72.62% 	79.89%
4440. 	250030 	Lilly Looking Through 	437 	132 	72.61% 	76.80%
4441. 	346460 	Vector 36 	115 	27 	72.60% 	80.99%
4442. 	297020 	The Culling Of The Cows 	2,160 	741 	72.60% 	74.46%
4443. 	339610 	FreeStyle2: Street Basketball 	4,681 	1,659 	72.58% 	73.83%
4444. 	334370 	From Earth 	88 	19 	72.58% 	82.24%
4445. 	418180 	Tempest 	704 	224 	72.58% 	75.86%
4446. 	369290 	Airport Madness: World Edition 	141 	35 	72.58% 	80.11%
4447. 	303940 	CAPSULE 	88 	19 	72.58% 	82.24%
4448. 	9880 	Champions Online 	1,830 	623 	72.58% 	74.60%
4449. 	535690 	Crash Force 	67 	13 	72.57% 	83.75%
4450. 	321110 	Fist of Jesus 	477 	146 	72.56% 	76.57%
4451. 	265830 	Monochroma 	311 	90 	72.56% 	77.56%
4452. 	388320 	1979 Revolution: Black Friday 	344 	101 	72.56% 	77.30%
4453. 	506900 	Downward 	81 	17 	72.55% 	82.65%
4454. 	350640 	Sherlock Holmes: The Devil's Daughter 	897 	292 	72.54% 	75.44%
4455. 	502240 	You Deserve 	118 	28 	72.54% 	80.82%
4456. 	547900 	Front Office Football Eight 	74 	15 	72.54% 	83.15%
4457. 	493060 	Ballistic Tanks 	56 	10 	72.53% 	84.85%
4458. 	244770 	StarMade 	1,725 	587 	72.53% 	74.61%
4459. 	412270 	Stories of Bethem: Full Moon 	56 	10 	72.53% 	84.85%
4460. 	289360 	Konung 2 	56 	10 	72.53% 	84.85%
4461. 	58520 	Blood Bowl: Legendary Edition 	616 	194 	72.53% 	76.05%
4462. 	325370 	Nova-111 	98 	22 	72.53% 	81.67%
4463. 	463550 	Neon Space ULTRA 	121 	29 	72.49% 	80.67%
4464. 	264730 	Deadly 30 	1,030 	340 	72.48% 	75.18%
4465. 	354620 	Miner Warfare 	91 	20 	72.48% 	81.98%
4466. 	350810 	Pixel Puzzles 2: Anime 	463 	142 	72.46% 	76.53%
4467. 	502770 	Voodoo Garden 	240 	67 	72.46% 	78.18%
4468. 	267920 	Gun Metal 	425 	129 	72.46% 	76.71%
4469. 	371550 	A Bastard's Tale 	101 	23 	72.46% 	81.45%
4470. 	327440 	Hail to the King: Deathbat 	137 	34 	72.46% 	80.12%
4471. 	351470 	Sometimes: Success Requires Sacrifice 	413 	125 	72.45% 	76.77%
4472. 	359230 	Lethis - Path of Progress 	445 	136 	72.44% 	76.59%
4473. 	292880 	Robin's Quest 	63 	12 	72.44% 	84.00%
4474. 	463350 	Storm of Spears 	261 	74 	72.44% 	77.91%
4475. 	577180 	Sin Castle 	63 	12 	72.44% 	84.00%
4476. 	395570 	We Are The Dwarves 	312 	91 	72.43% 	77.42%
4477. 	250340 	Blockland 	3,478 	1,229 	72.43% 	73.89%
4478. 	234920 	Dyscourse 	291 	84 	72.43% 	77.60%
4479. 	238430 	Contagion 	8,598 	3,125 	72.42% 	73.34%
4480. 	448910 	Axes and Acres 	52 	9 	72.42% 	85.25%
4481. 	397100 	MachineCraft 	546 	171 	72.41% 	76.15%
4482. 	457530 	My Lady 	70 	14 	72.40% 	83.33%
4483. 	296910 	8BitBoy 	1,227 	412 	72.39% 	74.86%
4484. 	3980 	CivCity: Rome 	146 	37 	72.37% 	79.78%
4485. 	427910 	Zavix Tower 	242 	68 	72.37% 	78.06%
4486. 	502820 	Batman™: Arkham VR 	281 	81 	72.36% 	77.62%
4487. 	325610 	Total War: ATTILA 	9,105 	3,323 	72.36% 	73.26%
4488. 	258910 	Citizens of Earth 	171 	45 	72.35% 	79.17%
4489. 	371420 	Teddy Floppy Ear - The Race 	475 	147 	72.35% 	76.37%
4490. 	321400 	Supraball 	747 	242 	72.34% 	75.53%
4491. 	235620 	Small World 2 	457 	141 	72.32% 	76.42%
4492. 	358360 	Raptor: Call of the Shadows (1994 Classic Edition) 	48 	8 	72.31% 	85.71%
4493. 	289950 	Construction-Simulator 2015 	1,778 	613 	72.31% 	74.36%
4494. 	302810 	Divinia Chronicles: Relics of Gan-Ti 	28 	3 	72.31% 	90.32%
4495. 	3430 	Pizza Frenzy 	28 	3 	72.31% 	90.32%
4496. 	454970 	Gravity Den 	28 	3 	72.31% 	90.32%
4497. 	238910 	Bionic Dues 	612 	195 	72.31% 	75.84%
4498. 	375930 	Trap Them 	28 	3 	72.31% 	90.32%
4499. 	418210 	Metal Tales: Fury of the Guitar Gods 	28 	3 	72.31% 	90.32%
4500. 	425820 	Dragonpath 	28 	3 	72.31% 	90.32%
4501. 	390920 	Army of Pixels 	28 	3 	72.31% 	90.32%
4502. 	355280 	Brave Furries 	28 	3 	72.31% 	90.32%
4503. 	485160 	Black Hole Hazard 	28 	3 	72.31% 	90.32%
4504. 	368830 	Adventure in the Tower of Flight 	59 	11 	72.30% 	84.29%
4505. 	290000 	DubWars 	155 	40 	72.30% 	79.49%
4506. 	513560 	Hunger Dungeon 	1,454 	496 	72.29% 	74.56%
4507. 	98600 	Demolition, Inc. 	183 	49 	72.29% 	78.88%
4508. 	13530 	Prince of Persia: The Two Thrones 	232 	65 	72.29% 	78.11%
4509. 	301520 	Robocraft 	67,301 	25,383 	72.28% 	72.61%
4510. 	363600 	Holy Potatoes! A Weapon Shop?! 	726 	236 	72.23% 	75.47%
4511. 	447800 	LostWinds 2: Winter of the Melodias 	44 	7 	72.22% 	86.27%
4512. 	373410 	The Kindred 	44 	7 	72.22% 	86.27%
4513. 	279540 	Pretentious Game 	213 	59 	72.22% 	78.31%
4514. 	237890 	Agarest: Generations of War 	1,139 	384 	72.21% 	74.79%
4515. 	307640 	Stick RPG 2 	267 	77 	72.20% 	77.62%
4516. 	251170 	Damned 	2,316 	816 	72.15% 	73.95%
4517. 	378080 	Rack N Ruin 	55 	10 	72.15% 	84.62%
4518. 	3810 	BloodRayne 	296 	87 	72.15% 	77.28%
4519. 	297760 	Qvadriga 	157 	41 	72.15% 	79.29%
4520. 	521350 	Use Your Words 	55 	10 	72.15% 	84.62%
4521. 	253920 	Gorky 17 	613 	197 	72.15% 	75.68%
4522. 	377680 	Sakura Beach 	287 	84 	72.14% 	77.36%
4523. 	485640 	Genius Greedy Mouse 	32 	4 	72.14% 	88.89%
4524. 	365810 	Flying Tigers: Shadows Over China 	375 	114 	72.14% 	76.69%
4525. 	419500 	Red Game Without A Great Name 	32 	4 	72.14% 	88.89%
4526. 	331360 	Heavy Metal Machines 	793 	261 	72.14% 	75.24%
4527. 	378810 	Steamroll 	32 	4 	72.14% 	88.89%
4528. 	428060 	Millia -The ending- 	13 	0 	72.13% 	100%
4529. 	18070 	The Baconing 	138 	35 	72.13% 	79.77%
4530. 	210230 	Nancy Drew: Tomb of the Lost Queen 	13 	0 	72.13% 	100%
4531. 	411870 	Discovering Colors - Animals 	13 	0 	72.13% 	100%
4532. 	502920 	Gunnihilation 	13 	0 	72.13% 	100%
4533. 	459830 	Final Days 	13 	0 	72.13% 	100%
4534. 	349150 	Dead TrailZ 	13 	0 	72.13% 	100%
4535. 	34820 	Combat Wings: Battle of Britain 	206 	57 	72.13% 	78.33%
4536. 	466770 	Ghost Croquet 	13 	0 	72.13% 	100%
4537. 	433290 	Nemesis of the Roman Empire 	13 	0 	72.13% 	100%
4538. 	493290 	World VR Competition 	13 	0 	72.13% 	100%
4539. 	360530 	WE ARE DOOMED 	13 	0 	72.13% 	100%
4540. 	339720 	Debugger 3.16: Hack'n'Run 	13 	0 	72.13% 	100%
4541. 	445070 	Tatsu 	13 	0 	72.13% 	100%
4542. 	408240 	Slime Jumper 	13 	0 	72.13% 	100%
4543. 	562460 	Ra² 	13 	0 	72.13% 	100%
4544. 	464110 	Factotum 90 	13 	0 	72.13% 	100%
4545. 	573050 	Wojdan - وجدان 	13 	0 	72.13% 	100%
4546. 	530360 	Requiescence 	13 	0 	72.13% 	100%
4547. 	437060 	MOAI 3: Trade Mission Collector's Edition 	13 	0 	72.13% 	100%
4548. 	487380 	Tetradecagon 	13 	0 	72.13% 	100%
4549. 	599840 	Planet RIX-13 	13 	0 	72.13% 	100%
4550. 	489110 	Putty Pals 	13 	0 	72.13% 	100%
4551. 	641960 	BOXVR 	13 	0 	72.13% 	100%
4552. 	597230 	Shotgun Legend 	13 	0 	72.13% 	100%
4553. 	512750 	One Giant Leap 	13 	0 	72.13% 	100%
4554. 	446850 	Mindball Play 	13 	0 	72.13% 	100%
4555. 	512000 	Kite 	13 	0 	72.13% 	100%
4556. 	425040 	ComixPlay #1: The Endless Incident 	13 	0 	72.13% 	100%
4557. 	524050 	Salmon Ninja 	13 	0 	72.13% 	100%
4558. 	271990 	Dreamscape 	36 	5 	72.11% 	87.80%
4559. 	603350 	Don't cut your hand 	36 	5 	72.11% 	87.80%
4560. 	596870 	Drop Hunt 	36 	5 	72.11% 	87.80%
4561. 	238260 	Pinball Arcade 	1,907 	667 	72.11% 	74.09%
4562. 	403510 	Fairy Tale Mysteries 2: The Beanstalk 	122 	30 	72.11% 	80.26%
4563. 	547540 	panGEMic 	36 	5 	72.11% 	87.80%
4564. 	42220 	Nancy Drew: The Captive Curse 	36 	5 	72.11% 	87.80%
4565. 	528260 	TITAN SLAYER 	36 	5 	72.11% 	87.80%
4566. 	40330 	Secret Files: Tunguska 	96 	22 	72.10% 	81.36%
4567. 	582620 	Copoka 	62 	12 	72.10% 	83.78%
4568. 	67000 	The Polynomial 	304 	90 	72.09% 	77.16%
4569. 	262120 	Toy Soldiers: Complete 	431 	134 	72.05% 	76.28%
4570. 	73020 	Majesty 2 Collection 	431 	134 	72.05% 	76.28%
4571. 	554640 	Rescue the Great Demon 2 	268 	78 	72.05% 	77.46%
4572. 	29900 	Dark Sector 	268 	78 	72.05% 	77.46%
4573. 	322780 	Worlds Adrift 	382 	117 	72.05% 	76.55%
4574. 	586030 	Shardbound 	522 	166 	72.04% 	75.87%
4575. 	425210 	Shadwen 	376 	115 	72.04% 	76.58%
4576. 	321830 	Cavern Kings 	153 	40 	72.03% 	79.27%
4577. 	2350 	Quake III: Team Arena 	79 	17 	72.02% 	82.29%
4578. 	204440 	Pickers 	89 	20 	72.01% 	81.65%
4579. 	279070 	9th Dawn II 	51 	9 	72.01% 	85.00%
4580. 	411590 	The Rivers of Alice - Extended Version 	51 	9 	72.01% 	85.00%
4581. 	3450 	Typer Shark! Deluxe 	51 	9 	72.01% 	85.00%
4582. 	341950 	Lux Delux 	134 	34 	72.00% 	79.76%
4583. 	253330 	Neverending Nightmares 	1,217 	417 	71.99% 	74.48%
4584. 	35800 	BRAINPIPE: A Plunge to Unhumanity 	102 	24 	71.99% 	80.95%
4585. 	285010 	Pixel Puzzles: UndeadZ 	386 	119 	71.96% 	76.44%
4586. 	511160 	Cubway 	72 	15 	71.96% 	82.76%
4587. 	506500 	Party Panic 	143 	37 	71.94% 	79.44%
4588. 	218660 	iBomber Attack 	105 	25 	71.94% 	80.77%
4589. 	9760 	Act of War: High Treason 	105 	25 	71.94% 	80.77%
4590. 	307090 	Fancy Skulls 	189 	52 	71.94% 	78.42%
4591. 	575400 	Try Hard Parking 	58 	11 	71.93% 	84.06%
4592. 	323450 	Alphadia Genesis 	58 	11 	71.93% 	84.06%
4593. 	215690 	Zeno Clash 2 	657 	215 	71.93% 	75.34%
4594. 	286360 	Shadows on the Vatican - Act I: Greed 	465 	147 	71.91% 	75.98%
4595. 	236870 	HITMAN™ 	12,082 	4,538 	71.91% 	72.70%
4596. 	270490 	The Forest of Doom 	155 	41 	71.88% 	79.08%
4597. 	338140 	Venetica 	155 	41 	71.88% 	79.08%
4598. 	233230 	Kairo 	1,022 	348 	71.88% 	74.60%
4599. 	330460 	Celestial Command 	161 	43 	71.87% 	78.92%
4600. 	455910 	STAR WARS™: Rogue Squadron 3D 	370 	114 	71.87% 	76.45%
4601. 	467760 	Trapper's Delight 	47 	8 	71.86% 	85.45%
4602. 	322910 	Warhammer 40,000: Regicide 	1,078 	369 	71.85% 	74.50%
4603. 	567580 	Duke of Alpha Centauri 	133 	34 	71.84% 	79.64%
4604. 	544310 	Jumps 	23 	2 	71.84% 	92.00%
4605. 	482990 	Heirs And Graces 	23 	2 	71.84% 	92.00%
4606. 	535460 	A Fear Of Heights, And Other Things 	23 	2 	71.84% 	92.00%
4607. 	388260 	Super Slam Dunk Touchdown 	23 	2 	71.84% 	92.00%
4608. 	576620 	VR: The Puzzle Room 	23 	2 	71.84% 	92.00%
4609. 	499370 	Tower of Archeos 	23 	2 	71.84% 	92.00%
4610. 	488960 	Star Vikings Forever 	23 	2 	71.84% 	92.00%
4611. 	432230 	Axe, Bow & Staff 	23 	2 	71.84% 	92.00%
4612. 	503860 	Patterna 	23 	2 	71.84% 	92.00%
4613. 	349480 	Modular Combat 	1,039 	355 	71.83% 	74.53%
4614. 	33180 	Zombie Shooter 2 	209 	59 	71.83% 	77.99%
4615. 	354860 	The Adventures of Tree 	221 	63 	71.83% 	77.82%
4616. 	457760 	The Signal From Tölva 	136 	35 	71.82% 	79.53%
4617. 	214360 	Tower Wars 	1,158 	399 	71.82% 	74.37%
4618. 	316010 	Magic Duels 	15,762 	5,982 	71.81% 	72.49%
4619. 	583040 	Princess Maker Refine 	68 	14 	71.79% 	82.93%
4620. 	501990 	Phantasmagoria 	68 	14 	71.79% 	82.93%
4621. 	447970 	Envoy 	68 	14 	71.79% 	82.93%
4622. 	292930 	Black Mirror 	311 	94 	71.78% 	76.79%
4623. 	525360 	Shio 	605 	198 	71.78% 	75.34%
4624. 	512080 	Fancy Skiing VR 	88 	20 	71.77% 	81.48%
4625. 	429050 	Feed and Grow: Fish 	411 	129 	71.77% 	76.11%
4626. 	447170 	Destiny's Princess: A War Story, A Love Story 	88 	20 	71.77% 	81.48%
4627. 	558620 	Steel Invaders 	88 	20 	71.77% 	81.48%
4628. 	212200 	Mabinogi 	1,597 	563 	71.76% 	73.94%
4629. 	355860 	Albino Lullaby: Episode 1 	214 	61 	71.73% 	77.82%
4630. 	573060 	LOGistICAL 	43 	7 	71.73% 	86.00%
4631. 	6900 	Hitman: Codename 47 	917 	312 	71.73% 	74.61%
4632. 	7110 	Jade Empire: Special Edition 	656 	217 	71.73% 	75.14%
4633. 	334840 	Drive to Hell 	43 	7 	71.73% 	86.00%
4634. 	351870 	Cultures - 8th Wonder of the World 	91 	21 	71.71% 	81.25%
4635. 	274560 	Revolution Ace 	1,343 	470 	71.71% 	74.08%
4636. 	263720 	Brawlout 	107 	26 	71.70% 	80.45%
4637. 	438140 	Star Realms 	240 	70 	71.68% 	77.42%
